customer_id,column,dirt_type
LC189210,int_rate,decimal_comma
LC161676,int_rate,decimal_comma
LC150182,int_rate,decimal_comma
LC188945,int_rate,decimal_comma
LC142835,int_rate,decimal_comma
LC177245,int_rate,decimal_comma
LC134881,int_rate,decimal_comma
LC125558,int_rate,decimal_comma
LC187492,int_rate,decimal_comma
LC164214,int_rate,decimal_comma
LC144478,int_rate,decimal_comma
LC129018,int_rate,decimal_comma
LC113239,int_rate,decimal_comma
LC147203,int_rate,decimal_comma
LC132921,int_rate,decimal_comma
LC155910,int_rate,decimal_comma
LC121202,int_rate,decimal_comma
LC114955,int_rate,decimal_comma
LC183333,int_rate,decimal_comma
LC110504,int_rate,decimal_comma
LC118851,int_rate,decimal_comma
LC192190,int_rate,decimal_comma
LC146916,int_rate,decimal_comma
LC182779,int_rate,decimal_comma
LC180773,int_rate,decimal_comma
LC122373,int_rate,decimal_comma
LC135435,int_rate,decimal_comma
LC136484,int_rate,decimal_comma
LC179230,int_rate,decimal_comma
LC137567,int_rate,decimal_comma
LC190427,int_rate,decimal_comma
LC106095,int_rate,decimal_comma
LC151930,int_rate,decimal_comma
LC158289,int_rate,decimal_comma
LC130903,int_rate,decimal_comma
LC150968,int_rate,decimal_comma
LC105265,int_rate,decimal_comma
LC129703,int_rate,decimal_comma
LC133949,int_rate,decimal_comma
LC110857,int_rate,decimal_comma
LC149408,int_rate,decimal_comma
LC154375,int_rate,decimal_comma
LC125825,int_rate,decimal_comma
LC102951,int_rate,decimal_comma
LC162412,int_rate,decimal_comma
LC185425,int_rate,decimal_comma
LC194382,int_rate,decimal_comma
LC130572,int_rate,decimal_comma
LC160611,int_rate,decimal_comma
LC143759,int_rate,decimal_comma
LC104243,int_rate,decimal_comma
LC177501,int_rate,decimal_comma
LC114870,int_rate,decimal_comma
LC186733,int_rate,decimal_comma
LC110586,int_rate,decimal_comma
LC159818,int_rate,decimal_comma
LC165569,int_rate,decimal_comma
LC102044,int_rate,decimal_comma
LC101246,int_rate,decimal_comma
LC156190,int_rate,decimal_comma
LC138351,int_rate,decimal_comma
LC166659,int_rate,decimal_comma
LC100554,int_rate,decimal_comma
LC189703,int_rate,decimal_comma
LC103012,int_rate,decimal_comma
LC144233,int_rate,decimal_comma
LC101480,int_rate,decimal_comma
LC107267,int_rate,decimal_comma
LC181433,int_rate,decimal_comma
LC157811,int_rate,decimal_comma
LC101776,int_rate,decimal_comma
LC137879,int_rate,decimal_comma
LC196945,int_rate,decimal_comma
LC122749,int_rate,decimal_comma
LC188040,int_rate,decimal_comma
LC111653,int_rate,decimal_comma
LC146977,int_rate,decimal_comma
LC111740,int_rate,decimal_comma
LC108903,int_rate,decimal_comma
LC144855,int_rate,decimal_comma
LC135081,int_rate,decimal_comma
LC113133,int_rate,decimal_comma
LC142190,int_rate,decimal_comma
LC183211,int_rate,decimal_comma
LC134998,int_rate,decimal_comma
LC182688,int_rate,decimal_comma
LC159647,int_rate,decimal_comma
LC135291,int_rate,decimal_comma
LC108249,int_rate,decimal_comma
LC118414,int_rate,decimal_comma
LC175749,int_rate,decimal_comma
LC134995,int_rate,decimal_comma
LC125533,int_rate,decimal_comma
LC157715,int_rate,decimal_comma
LC102889,int_rate,decimal_comma
LC179592,int_rate,decimal_comma
LC165987,int_rate,decimal_comma
LC145496,int_rate,decimal_comma
LC189539,int_rate,decimal_comma
LC185765,int_rate,decimal_comma
LC197663,int_rate,decimal_comma
LC197355,int_rate,decimal_comma
LC184099,int_rate,decimal_comma
LC108951,int_rate,decimal_comma
LC166735,int_rate,decimal_comma
LC121280,int_rate,decimal_comma
LC173676,int_rate,decimal_comma
LC178503,int_rate,decimal_comma
LC138543,int_rate,decimal_comma
LC164724,int_rate,decimal_comma
LC197254,int_rate,decimal_comma
LC148146,int_rate,decimal_comma
LC146815,int_rate,decimal_comma
LC180865,int_rate,decimal_comma
LC172988,int_rate,decimal_comma
LC165630,int_rate,decimal_comma
LC168057,int_rate,decimal_comma
LC153080,int_rate,decimal_comma
LC122566,int_rate,decimal_comma
LC163055,int_rate,decimal_comma
LC122976,int_rate,decimal_comma
LC173884,int_rate,decimal_comma
LC118166,int_rate,decimal_comma
LC111624,int_rate,decimal_comma
LC159251,int_rate,decimal_comma
LC181253,int_rate,decimal_comma
LC142186,int_rate,decimal_comma
LC122446,int_rate,decimal_comma
LC161975,int_rate,decimal_comma
LC106061,int_rate,decimal_comma
LC174891,int_rate,decimal_comma
LC134737,int_rate,decimal_comma
LC148703,int_rate,decimal_comma
LC112216,int_rate,decimal_comma
LC125146,int_rate,decimal_comma
LC116601,int_rate,decimal_comma
LC172054,int_rate,decimal_comma
LC108839,int_rate,decimal_comma
LC113194,int_rate,decimal_comma
LC194648,int_rate,decimal_comma
LC153825,int_rate,decimal_comma
LC150924,int_rate,decimal_comma
LC194825,int_rate,decimal_comma
LC110682,int_rate,decimal_comma
LC194179,int_rate,decimal_comma
LC119234,int_rate,decimal_comma
LC198850,int_rate,decimal_comma
LC156891,int_rate,decimal_comma
LC165508,int_rate,decimal_comma
LC120509,int_rate,decimal_comma
LC148774,int_rate,decimal_comma
LC113495,int_rate,decimal_comma
LC181449,int_rate,decimal_comma
LC128245,int_rate,decimal_comma
LC119285,int_rate,decimal_comma
LC166220,int_rate,decimal_comma
LC163069,int_rate,decimal_comma
LC135301,int_rate,decimal_comma
LC169784,int_rate,decimal_comma
LC124706,int_rate,decimal_comma
LC131566,int_rate,decimal_comma
LC130449,int_rate,decimal_comma
LC127289,int_rate,decimal_comma
LC162230,int_rate,decimal_comma
LC154570,int_rate,decimal_comma
LC181963,int_rate,decimal_comma
LC162590,int_rate,decimal_comma
LC139207,int_rate,decimal_comma
LC157837,int_rate,decimal_comma
LC125091,int_rate,decimal_comma
LC176606,int_rate,decimal_comma
LC195954,int_rate,decimal_comma
LC183701,int_rate,decimal_comma
LC142823,int_rate,decimal_comma
LC174196,int_rate,decimal_comma
LC141037,int_rate,decimal_comma
LC143332,int_rate,decimal_comma
LC127672,int_rate,decimal_comma
LC172129,int_rate,decimal_comma
LC146289,int_rate,decimal_comma
LC106242,int_rate,decimal_comma
LC160687,int_rate,decimal_comma
LC103928,int_rate,decimal_comma
LC116665,int_rate,decimal_comma
LC157802,int_rate,decimal_comma
LC114956,int_rate,decimal_comma
LC136939,int_rate,decimal_comma
LC155993,int_rate,decimal_comma
LC103847,int_rate,decimal_comma
LC191414,int_rate,decimal_comma
LC156842,int_rate,decimal_comma
LC181671,int_rate,decimal_comma
LC138652,int_rate,decimal_comma
LC129098,int_rate,decimal_comma
LC146194,int_rate,decimal_comma
LC144787,int_rate,decimal_comma
LC140210,int_rate,decimal_comma
LC118076,int_rate,decimal_comma
LC109616,int_rate,decimal_comma
LC149273,int_rate,decimal_comma
LC182193,int_rate,decimal_comma
LC145283,int_rate,decimal_comma
LC160579,int_rate,decimal_comma
LC193680,int_rate,decimal_comma
LC184025,int_rate,decimal_comma
LC178821,int_rate,decimal_comma
LC186196,int_rate,decimal_comma
LC134770,int_rate,decimal_comma
LC136210,int_rate,decimal_comma
LC129461,int_rate,decimal_comma
LC129887,int_rate,decimal_comma
LC184368,int_rate,decimal_comma
LC132601,int_rate,decimal_comma
LC163766,int_rate,decimal_comma
LC172271,int_rate,decimal_comma
LC158466,int_rate,decimal_comma
LC170120,int_rate,decimal_comma
LC137851,int_rate,decimal_comma
LC171993,int_rate,decimal_comma
LC161302,int_rate,decimal_comma
LC194394,int_rate,decimal_comma
LC155539,int_rate,decimal_comma
LC169936,int_rate,decimal_comma
LC119005,int_rate,decimal_comma
LC141920,int_rate,decimal_comma
LC101473,int_rate,decimal_comma
LC138140,int_rate,decimal_comma
LC187568,int_rate,decimal_comma
LC150084,int_rate,decimal_comma
LC135086,int_rate,decimal_comma
LC109044,int_rate,decimal_comma
LC142312,int_rate,decimal_comma
LC197669,int_rate,decimal_comma
LC121946,int_rate,decimal_comma
LC158907,int_rate,decimal_comma
LC159609,int_rate,decimal_comma
LC109949,int_rate,decimal_comma
LC198346,int_rate,decimal_comma
LC197312,int_rate,decimal_comma
LC172670,int_rate,decimal_comma
LC106724,int_rate,decimal_comma
LC152378,int_rate,decimal_comma
LC174361,int_rate,decimal_comma
LC140502,int_rate,decimal_comma
LC118988,int_rate,decimal_comma
LC170118,int_rate,decimal_comma
LC139082,int_rate,decimal_comma
LC153931,int_rate,decimal_comma
LC194885,int_rate,decimal_comma
LC101582,int_rate,decimal_comma
LC148407,int_rate,decimal_comma
LC185498,int_rate,decimal_comma
LC158896,int_rate,decimal_comma
LC124940,int_rate,decimal_comma
LC168945,int_rate,decimal_comma
LC160154,int_rate,decimal_comma
LC186465,int_rate,decimal_comma
LC108525,int_rate,decimal_comma
LC175260,int_rate,decimal_comma
LC191250,int_rate,decimal_comma
LC191016,int_rate,decimal_comma
LC187439,int_rate,decimal_comma
LC158357,int_rate,decimal_comma
LC127462,int_rate,decimal_comma
LC140153,int_rate,decimal_comma
LC105332,int_rate,decimal_comma
LC115248,int_rate,decimal_comma
LC107246,int_rate,decimal_comma
LC138753,int_rate,decimal_comma
LC105607,int_rate,decimal_comma
LC136467,int_rate,decimal_comma
LC153138,int_rate,decimal_comma
LC153127,int_rate,decimal_comma
LC104380,int_rate,decimal_comma
LC126544,int_rate,decimal_comma
LC177082,int_rate,decimal_comma
LC149090,int_rate,decimal_comma
LC103086,int_rate,decimal_comma
LC126221,int_rate,decimal_comma
LC169777,int_rate,decimal_comma
LC110707,int_rate,decimal_comma
LC120516,int_rate,decimal_comma
LC163429,int_rate,decimal_comma
LC192565,int_rate,decimal_comma
LC192609,int_rate,decimal_comma
LC173847,int_rate,decimal_comma
LC126842,int_rate,decimal_comma
LC164835,int_rate,decimal_comma
LC125414,int_rate,decimal_comma
LC122271,int_rate,decimal_comma
LC154397,int_rate,decimal_comma
LC197899,int_rate,decimal_comma
LC134837,int_rate,decimal_comma
LC195450,int_rate,decimal_comma
LC149053,int_rate,decimal_comma
LC193001,int_rate,decimal_comma
LC110560,int_rate,decimal_comma
LC123699,int_rate,decimal_comma
LC163517,int_rate,decimal_comma
LC167324,int_rate,decimal_comma
LC125436,int_rate,decimal_comma
LC137388,int_rate,decimal_comma
LC115449,int_rate,decimal_comma
LC178643,int_rate,decimal_comma
LC163977,int_rate,decimal_comma
LC183709,int_rate,decimal_comma
LC101753,int_rate,decimal_comma
LC133584,int_rate,decimal_comma
LC194176,int_rate,decimal_comma
LC185407,int_rate,decimal_comma
LC163561,int_rate,decimal_comma
LC189380,int_rate,decimal_comma
LC146114,int_rate,decimal_comma
LC161837,int_rate,decimal_comma
LC105438,int_rate,decimal_comma
LC145791,int_rate,decimal_comma
LC126824,int_rate,decimal_comma
LC136046,int_rate,decimal_comma
LC184003,int_rate,decimal_comma
LC195425,int_rate,decimal_comma
LC149324,int_rate,decimal_comma
LC102790,int_rate,decimal_comma
LC104092,int_rate,decimal_comma
LC144449,int_rate,decimal_comma
LC129225,int_rate,decimal_comma
LC193648,int_rate,decimal_comma
LC191700,int_rate,decimal_comma
LC139471,int_rate,decimal_comma
LC110988,int_rate,decimal_comma
LC191464,int_rate,decimal_comma
LC178254,int_rate,decimal_comma
LC123500,int_rate,decimal_comma
LC173511,int_rate,decimal_comma
LC195853,int_rate,decimal_comma
LC131819,int_rate,decimal_comma
LC185905,int_rate,decimal_comma
LC194604,int_rate,decimal_comma
LC115424,int_rate,decimal_comma
LC174169,int_rate,decimal_comma
LC153035,int_rate,decimal_comma
LC159615,int_rate,decimal_comma
LC134198,int_rate,decimal_comma
LC125302,int_rate,decimal_comma
LC130584,int_rate,decimal_comma
LC163968,int_rate,decimal_comma
LC163068,int_rate,decimal_comma
LC129033,int_rate,decimal_comma
LC116350,int_rate,decimal_comma
LC108579,int_rate,decimal_comma
LC155425,int_rate,decimal_comma
LC165067,int_rate,decimal_comma
LC118566,int_rate,decimal_comma
LC188540,int_rate,decimal_comma
LC197324,int_rate,decimal_comma
LC181109,int_rate,decimal_comma
LC192949,int_rate,decimal_comma
LC176053,int_rate,decimal_comma
LC164920,int_rate,decimal_comma
LC149114,int_rate,decimal_comma
LC155718,int_rate,decimal_comma
LC108547,int_rate,decimal_comma
LC117673,int_rate,decimal_comma
LC121676,int_rate,decimal_comma
LC185145,int_rate,decimal_comma
LC185508,int_rate,decimal_comma
LC169238,int_rate,decimal_comma
LC100451,int_rate,decimal_comma
LC146962,int_rate,decimal_comma
LC118957,int_rate,decimal_comma
LC149344,int_rate,decimal_comma
LC156907,int_rate,decimal_comma
LC194459,int_rate,decimal_comma
LC179375,int_rate,decimal_comma
LC145982,int_rate,decimal_comma
LC123398,int_rate,decimal_comma
LC122926,int_rate,decimal_comma
LC168301,int_rate,decimal_comma
LC135042,int_rate,decimal_comma
LC173915,int_rate,decimal_comma
LC139188,int_rate,decimal_comma
LC130638,int_rate,decimal_comma
LC119446,int_rate,decimal_comma
LC116586,int_rate,decimal_comma
LC165258,int_rate,decimal_comma
LC110387,int_rate,decimal_comma
LC188514,int_rate,decimal_comma
LC196869,int_rate,decimal_comma
LC149610,int_rate,decimal_comma
LC174871,int_rate,decimal_comma
LC144115,int_rate,decimal_comma
LC112456,int_rate,decimal_comma
LC164429,int_rate,decimal_comma
LC139613,int_rate,decimal_comma
LC188456,int_rate,decimal_comma
LC134226,int_rate,decimal_comma
LC127596,int_rate,decimal_comma
LC155902,int_rate,decimal_comma
LC145645,int_rate,decimal_comma
LC115426,int_rate,decimal_comma
LC172471,int_rate,decimal_comma
LC123947,int_rate,decimal_comma
LC128459,int_rate,decimal_comma
LC117741,int_rate,decimal_comma
LC171748,int_rate,decimal_comma
LC186485,int_rate,decimal_comma
LC158105,int_rate,decimal_comma
LC121573,int_rate,decimal_comma
LC192015,int_rate,decimal_comma
LC121529,int_rate,decimal_comma
LC124111,int_rate,decimal_comma
LC188750,int_rate,decimal_comma
LC147496,int_rate,decimal_comma
LC110421,int_rate,decimal_comma
LC146324,int_rate,decimal_comma
LC181697,int_rate,decimal_comma
LC117551,int_rate,decimal_comma
LC183985,int_rate,decimal_comma
LC150347,int_rate,decimal_comma
LC190689,int_rate,decimal_comma
LC109341,int_rate,decimal_comma
LC186743,int_rate,decimal_comma
LC161917,int_rate,decimal_comma
LC171953,int_rate,decimal_comma
LC154983,int_rate,decimal_comma
LC154656,int_rate,decimal_comma
LC108197,int_rate,decimal_comma
LC156348,int_rate,decimal_comma
LC141507,int_rate,decimal_comma
LC126712,int_rate,decimal_comma
LC154860,int_rate,decimal_comma
LC135017,int_rate,decimal_comma
LC107941,int_rate,decimal_comma
LC102523,int_rate,decimal_comma
LC160353,int_rate,decimal_comma
LC134944,int_rate,decimal_comma
LC147522,int_rate,decimal_comma
LC132654,int_rate,decimal_comma
LC134121,int_rate,decimal_comma
LC125052,int_rate,decimal_comma
LC137565,int_rate,decimal_comma
LC183883,int_rate,decimal_comma
LC139304,int_rate,decimal_comma
LC158109,int_rate,decimal_comma
LC184112,int_rate,decimal_comma
LC149122,int_rate,decimal_comma
LC188652,int_rate,decimal_comma
LC107711,int_rate,decimal_comma
LC120082,int_rate,decimal_comma
LC111318,int_rate,decimal_comma
LC183684,int_rate,decimal_comma
LC128154,int_rate,decimal_comma
LC168905,int_rate,decimal_comma
LC179098,int_rate,decimal_comma
LC180435,int_rate,decimal_comma
LC104885,int_rate,decimal_comma
LC146460,int_rate,decimal_comma
LC189467,int_rate,decimal_comma
LC132116,int_rate,decimal_comma
LC183238,int_rate,decimal_comma
LC189272,int_rate,decimal_comma
LC185276,int_rate,decimal_comma
LC153330,int_rate,decimal_comma
LC152732,int_rate,decimal_comma
LC104006,int_rate,decimal_comma
LC194362,int_rate,decimal_comma
LC109117,int_rate,decimal_comma
LC136108,int_rate,decimal_comma
LC166616,int_rate,decimal_comma
LC107053,int_rate,decimal_comma
LC140929,int_rate,decimal_comma
LC103497,int_rate,decimal_comma
LC148341,int_rate,decimal_comma
LC126948,int_rate,decimal_comma
LC136511,int_rate,decimal_comma
LC141532,int_rate,decimal_comma
LC152107,int_rate,decimal_comma
LC144824,int_rate,decimal_comma
LC137673,int_rate,decimal_comma
LC131313,int_rate,decimal_comma
LC189494,int_rate,decimal_comma
LC161643,int_rate,decimal_comma
LC163882,int_rate,decimal_comma
LC154855,int_rate,decimal_comma
LC140185,int_rate,decimal_comma
LC190714,int_rate,decimal_comma
LC153838,int_rate,decimal_comma
LC182331,int_rate,decimal_comma
LC104506,int_rate,decimal_comma
LC181888,int_rate,decimal_comma
LC111752,int_rate,decimal_comma
LC110692,int_rate,decimal_comma
LC187592,int_rate,decimal_comma
LC141145,int_rate,decimal_comma
LC133581,int_rate,decimal_comma
LC136353,int_rate,decimal_comma
LC193272,int_rate,decimal_comma
LC143791,int_rate,decimal_comma
LC167305,int_rate,decimal_comma
LC133424,int_rate,decimal_comma
LC128386,int_rate,decimal_comma
LC165448,int_rate,decimal_comma
LC140152,int_rate,decimal_comma
LC163332,int_rate,decimal_comma
LC161052,int_rate,decimal_comma
LC170295,int_rate,decimal_comma
LC156046,int_rate,decimal_comma
LC160370,int_rate,decimal_comma
LC156442,int_rate,decimal_comma
LC136257,int_rate,decimal_comma
LC122174,int_rate,decimal_comma
LC110723,int_rate,decimal_comma
LC140281,int_rate,decimal_comma
LC161836,int_rate,decimal_comma
LC120036,int_rate,decimal_comma
LC127424,int_rate,decimal_comma
LC160797,int_rate,decimal_comma
LC164593,int_rate,decimal_comma
LC165939,int_rate,decimal_comma
LC159013,int_rate,decimal_comma
LC113549,int_rate,decimal_comma
LC143939,int_rate,decimal_comma
LC171460,int_rate,decimal_comma
LC195892,int_rate,decimal_comma
LC187449,int_rate,decimal_comma
LC164220,int_rate,decimal_comma
LC100581,int_rate,decimal_comma
LC155960,int_rate,decimal_comma
LC103441,int_rate,decimal_comma
LC199329,int_rate,decimal_comma
LC140382,int_rate,decimal_comma
LC173958,int_rate,decimal_comma
LC161578,int_rate,decimal_comma
LC135865,int_rate,decimal_comma
LC179625,int_rate,decimal_comma
LC156486,int_rate,decimal_comma
LC160604,int_rate,decimal_comma
LC189076,int_rate,decimal_comma
LC129967,int_rate,decimal_comma
LC135714,int_rate,decimal_comma
LC141739,int_rate,decimal_comma
LC102997,int_rate,decimal_comma
LC136448,int_rate,decimal_comma
LC139530,int_rate,decimal_comma
LC125590,int_rate,decimal_comma
LC179250,int_rate,decimal_comma
LC159086,int_rate,decimal_comma
LC161213,int_rate,decimal_comma
LC114476,int_rate,decimal_comma
LC160046,int_rate,decimal_comma
LC177320,int_rate,decimal_comma
LC197458,int_rate,decimal_comma
LC179264,int_rate,decimal_comma
LC184764,int_rate,decimal_comma
LC148769,int_rate,decimal_comma
LC140705,int_rate,decimal_comma
LC192131,int_rate,decimal_comma
LC110340,int_rate,decimal_comma
LC171289,int_rate,decimal_comma
LC160429,int_rate,decimal_comma
LC169482,int_rate,decimal_comma
LC150406,int_rate,decimal_comma
LC181278,int_rate,decimal_comma
LC123732,int_rate,decimal_comma
LC118348,int_rate,decimal_comma
LC154365,int_rate,decimal_comma
LC167290,int_rate,decimal_comma
LC118600,int_rate,decimal_comma
LC122335,int_rate,decimal_comma
LC116408,int_rate,decimal_comma
LC148897,int_rate,decimal_comma
LC188344,int_rate,decimal_comma
LC126780,int_rate,decimal_comma
LC131900,int_rate,decimal_comma
LC157460,int_rate,decimal_comma
LC187459,int_rate,decimal_comma
LC129831,int_rate,decimal_comma
LC146188,int_rate,decimal_comma
LC131027,int_rate,decimal_comma
LC194813,int_rate,decimal_comma
LC150671,int_rate,decimal_comma
LC143457,int_rate,decimal_comma
LC105184,int_rate,decimal_comma
LC185464,int_rate,decimal_comma
LC140386,int_rate,decimal_comma
LC182307,int_rate,decimal_comma
LC180496,int_rate,decimal_comma
LC114372,int_rate,decimal_comma
LC141484,int_rate,decimal_comma
LC180740,int_rate,decimal_comma
LC199424,int_rate,decimal_comma
LC128647,int_rate,decimal_comma
LC129153,int_rate,decimal_comma
LC151858,int_rate,decimal_comma
LC164799,int_rate,decimal_comma
LC140555,int_rate,decimal_comma
LC170946,int_rate,decimal_comma
LC105987,int_rate,decimal_comma
LC163822,int_rate,decimal_comma
LC189654,int_rate,decimal_comma
LC150509,int_rate,decimal_comma
LC195055,int_rate,decimal_comma
LC177078,int_rate,decimal_comma
LC158995,int_rate,decimal_comma
LC107755,int_rate,decimal_comma
LC146750,int_rate,decimal_comma
LC123854,int_rate,decimal_comma
LC113323,int_rate,decimal_comma
LC192104,int_rate,decimal_comma
LC130470,int_rate,decimal_comma
LC120688,int_rate,decimal_comma
LC195208,int_rate,decimal_comma
LC110168,int_rate,decimal_comma
LC144410,int_rate,decimal_comma
LC136701,int_rate,decimal_comma
LC117050,int_rate,decimal_comma
LC135096,int_rate,decimal_comma
LC146153,int_rate,decimal_comma
LC181357,int_rate,decimal_comma
LC157431,int_rate,decimal_comma
LC147709,int_rate,decimal_comma
LC170098,int_rate,decimal_comma
LC144569,int_rate,decimal_comma
LC166923,int_rate,decimal_comma
LC103181,int_rate,decimal_comma
LC118753,int_rate,decimal_comma
LC130679,int_rate,decimal_comma
LC106861,int_rate,decimal_comma
LC158036,int_rate,decimal_comma
LC194783,int_rate,decimal_comma
LC195366,int_rate,decimal_comma
LC169475,int_rate,decimal_comma
LC188331,int_rate,decimal_comma
LC136634,int_rate,decimal_comma
LC169438,int_rate,decimal_comma
LC199260,int_rate,decimal_comma
LC141102,int_rate,decimal_comma
LC167964,int_rate,decimal_comma
LC106521,int_rate,decimal_comma
LC127000,int_rate,decimal_comma
LC151397,int_rate,decimal_comma
LC183146,int_rate,decimal_comma
LC123505,int_rate,decimal_comma
LC169100,int_rate,decimal_comma
LC183205,int_rate,decimal_comma
LC143995,int_rate,decimal_comma
LC197490,int_rate,decimal_comma
LC110469,int_rate,decimal_comma
LC107252,int_rate,decimal_comma
LC112767,int_rate,decimal_comma
LC187847,int_rate,decimal_comma
LC167454,int_rate,decimal_comma
LC184534,int_rate,decimal_comma
LC108985,int_rate,decimal_comma
LC120529,int_rate,decimal_comma
LC195857,int_rate,decimal_comma
LC199227,int_rate,decimal_comma
LC121903,int_rate,decimal_comma
LC106232,int_rate,decimal_comma
LC178237,int_rate,decimal_comma
LC161418,int_rate,decimal_comma
LC185559,int_rate,decimal_comma
LC189170,int_rate,decimal_comma
LC172899,int_rate,decimal_comma
LC114220,int_rate,decimal_comma
LC167256,int_rate,decimal_comma
LC170586,int_rate,decimal_comma
LC176186,int_rate,decimal_comma
LC145858,int_rate,decimal_comma
LC117731,int_rate,decimal_comma
LC100913,int_rate,decimal_comma
LC123408,int_rate,decimal_comma
LC176842,int_rate,decimal_comma
LC124418,int_rate,decimal_comma
LC175017,int_rate,decimal_comma
LC140538,int_rate,decimal_comma
LC113018,int_rate,decimal_comma
LC152109,int_rate,decimal_comma
LC138289,int_rate,decimal_comma
LC117656,int_rate,decimal_comma
LC138747,int_rate,decimal_comma
LC146291,int_rate,decimal_comma
LC181049,int_rate,decimal_comma
LC161266,int_rate,decimal_comma
LC170449,int_rate,decimal_comma
LC181175,int_rate,decimal_comma
LC140520,int_rate,decimal_comma
LC129206,int_rate,decimal_comma
LC182588,int_rate,decimal_comma
LC178196,int_rate,decimal_comma
LC172171,int_rate,decimal_comma
LC167461,int_rate,decimal_comma
LC143637,int_rate,decimal_comma
LC106321,int_rate,decimal_comma
LC143426,int_rate,decimal_comma
LC118854,int_rate,decimal_comma
LC181305,int_rate,decimal_comma
LC179081,int_rate,decimal_comma
LC118591,int_rate,decimal_comma
LC178454,int_rate,decimal_comma
LC168728,int_rate,decimal_comma
LC157477,int_rate,decimal_comma
LC114104,int_rate,decimal_comma
LC130169,int_rate,decimal_comma
LC156688,int_rate,decimal_comma
LC155804,int_rate,decimal_comma
LC197745,int_rate,decimal_comma
LC147813,int_rate,decimal_comma
LC133811,int_rate,decimal_comma
LC162605,int_rate,decimal_comma
LC167998,int_rate,decimal_comma
LC146056,int_rate,decimal_comma
LC102343,int_rate,decimal_comma
LC190437,int_rate,decimal_comma
LC120412,int_rate,decimal_comma
LC125381,int_rate,decimal_comma
LC194327,int_rate,decimal_comma
LC141858,int_rate,decimal_comma
LC119023,int_rate,decimal_comma
LC130395,int_rate,decimal_comma
LC108949,int_rate,decimal_comma
LC101148,int_rate,decimal_comma
LC119677,int_rate,decimal_comma
LC117238,int_rate,decimal_comma
LC150502,int_rate,decimal_comma
LC131901,int_rate,decimal_comma
LC135455,int_rate,decimal_comma
LC179172,int_rate,decimal_comma
LC176286,int_rate,decimal_comma
LC119515,int_rate,decimal_comma
LC178179,int_rate,decimal_comma
LC195862,int_rate,decimal_comma
LC162819,int_rate,decimal_comma
LC136097,int_rate,decimal_comma
LC131079,int_rate,decimal_comma
LC148571,int_rate,decimal_comma
LC158253,int_rate,decimal_comma
LC118229,int_rate,decimal_comma
LC102905,int_rate,decimal_comma
LC183418,int_rate,decimal_comma
LC169241,int_rate,decimal_comma
LC116331,int_rate,decimal_comma
LC168852,int_rate,decimal_comma
LC125600,int_rate,decimal_comma
LC151165,int_rate,decimal_comma
LC111511,int_rate,decimal_comma
LC178275,int_rate,decimal_comma
LC171112,int_rate,decimal_comma
LC135517,int_rate,decimal_comma
LC122133,int_rate,decimal_comma
LC185487,int_rate,decimal_comma
LC112697,int_rate,decimal_comma
LC101238,int_rate,decimal_comma
LC113602,int_rate,decimal_comma
LC100273,int_rate,decimal_comma
LC128093,int_rate,decimal_comma
LC106622,int_rate,decimal_comma
LC147797,int_rate,decimal_comma
LC106188,int_rate,decimal_comma
LC168575,int_rate,decimal_comma
LC141731,int_rate,decimal_comma
LC159028,int_rate,decimal_comma
LC112190,int_rate,decimal_comma
LC150883,int_rate,decimal_comma
LC143065,int_rate,decimal_comma
LC110620,int_rate,decimal_comma
LC117559,int_rate,decimal_comma
LC130981,int_rate,decimal_comma
LC170215,int_rate,decimal_comma
LC128258,int_rate,decimal_comma
LC161985,int_rate,decimal_comma
LC167908,int_rate,decimal_comma
LC142897,int_rate,decimal_comma
LC155986,int_rate,decimal_comma
LC164598,int_rate,decimal_comma
LC124222,int_rate,decimal_comma
LC125805,int_rate,decimal_comma
LC142035,int_rate,decimal_comma
LC109584,int_rate,decimal_comma
LC116095,int_rate,decimal_comma
LC118514,int_rate,decimal_comma
LC105153,int_rate,decimal_comma
LC148355,int_rate,decimal_comma
LC191536,int_rate,decimal_comma
LC102340,int_rate,decimal_comma
LC119414,int_rate,decimal_comma
LC137453,int_rate,decimal_comma
LC151774,int_rate,decimal_comma
LC110292,int_rate,decimal_comma
LC124669,int_rate,decimal_comma
LC120468,int_rate,decimal_comma
LC194689,int_rate,decimal_comma
LC124759,int_rate,decimal_comma
LC127257,int_rate,decimal_comma
LC111102,int_rate,decimal_comma
LC118553,int_rate,decimal_comma
LC159625,int_rate,decimal_comma
LC153842,int_rate,decimal_comma
LC142932,int_rate,decimal_comma
LC102252,int_rate,decimal_comma
LC130102,int_rate,decimal_comma
LC140760,int_rate,decimal_comma
LC169738,int_rate,decimal_comma
LC155217,int_rate,decimal_comma
LC157170,int_rate,decimal_comma
LC135071,int_rate,decimal_comma
LC194192,int_rate,decimal_comma
LC172325,int_rate,decimal_comma
LC187693,int_rate,decimal_comma
LC168154,int_rate,decimal_comma
LC165246,int_rate,decimal_comma
LC153383,int_rate,decimal_comma
LC104541,int_rate,decimal_comma
LC139892,int_rate,decimal_comma
LC164536,int_rate,decimal_comma
LC198571,int_rate,decimal_comma
LC124074,int_rate,decimal_comma
LC179430,int_rate,decimal_comma
LC176984,int_rate,decimal_comma
LC133825,int_rate,decimal_comma
LC182437,int_rate,decimal_comma
LC127188,int_rate,decimal_comma
LC130286,int_rate,decimal_comma
